subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag über die Lieferung handelsüblicher Stahlbleche,Frankstahl Rohr- und Stahlhandelsges.m.b.H. Frankstahl  Gmbh,14622000 Stahl,2,"247.914,07",03.09.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Mobiles Schienenfräsen für Normalspurstrecken im gesamten Netz der ÖBB-Infrastruktur AG,s-milling technologies gmbh Geschäftsführung,45234100 Bauarbeiten für Eisenbahnlinien,2,"13.899.000,00",01.09.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Aspen,ASPEN-Produkte Handels-GmbH ASPEN-Produkte Handels-GmbH,09132000 Benzin,2,"90.577,41",31.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Handwerkzeuge und artverwandte Produkte,Spiral Reihs & Co. KG Zentrale,44510000 Werkzeug,6,"3.447.037,38",27.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sprechhörer,,32344210 Funkausrüstung,,,24.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,NCTS Phase 5,,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",,,13.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"ÖBB-Technikstationen aus Beton in Halbfertig-, Fertigteil- bzw. Modulbauweise",,44211000 Vorgefertigte Gebäude,,,06.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,DigiRail,Rahmenvereinbarung mit mehreren Unternehmern,30200000 Computeranlagen und Zubehör,5,"1,00",05.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Security Dienstleistungen – Pentester/Security Auditor,Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",7,"1,00",02.08.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Anlagenüberprüfungen: Aufzüge, Fahrtreppen, Tür-, Tor- und Hebeanlagen",,71630000 Technische Kontrolle und Tests,,,27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",Doris Friedl Forstunternehmen e. U. Forst,90620000 Schneeräumung,13,"968.793,56",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",LKS Land- und Kommunaldienst Suschetz GmbH Zentrale,90620000 Schneeräumung,13,"599.385,60",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",Levaro eGen Zentrale,90620000 Schneeräumung,13,"11.778.944,44",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn","Maschinenring-Service NÖ-Wien ""MR-Service"" eGen Vertrieb Niederösterreich Wien",90620000 Schneeräumung,13,"929.793,95",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",Maschinenring Service Steiermark eGen Maschinenring Service Steiermark eGen,90620000 Schneeräumung,13,"1.662.089,56",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",Hausbetreuung Attensam GmbH Hausbetreuung Attensam GmbH-Zentrale,90620000 Schneeräumung,13,"1.211.857,60",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",Maschinenring-Service Kärnten eGen Maschinenring-Service Kärnten eGen-Zentrale Kärnten,90620000 Schneeräumung,13,"3.697.938,56",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"eW Winterdienst - Bundesländer NÖ, OÖ und Ktn",Maschinenring Oberösterreich Service eGen Maschinenring Oberösterreich Service  eGen,90620000 Schneeräumung,13,"7.807.049,81",27.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Einsatz von Schwellenschraubmaschinen im gesamten Streckennetz der ÖBB-Infrastruktur AG,PORR Bau GmbH Bahnbau - Bereich Steiermark,45234100 Bauarbeiten für Eisenbahnlinien,2,"5.070.000,00",23.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Baubeschläge, Zylinderschlösser etc.",,"44500000 Werkzeug, Schlösser, Schlüssel, Scharniere, Verbindungselemente, Ketten und Federn",,,20.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Elektroanlagen => Lieferung und Errichtung von Fernwirkanlagen für Energienetze, Bahnstromanlagen, Oberleitungsanlagen, elektrische Anlagen und Telekommunikationsanlagen in der technischen Streckenausrüstung",,31210000 Elektrische Geräte zum Schalten oder Schützen von Stromkreisen,,,16.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bauleistung > Kabelbauleistungen,,45232000 Bauarbeiten und zugehörige Arbeiten für Rohrleitungen und Kabelnetze,,,12.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Schotterbettreinigung für Normalspurstrecken im gesamten Netz der ÖBB-Infrastruktur AG,"Bietergemeinschaft bestehend aus: Swietelsky AG Bahnbau Wien;Plasser & Theurer, Export von Bahnbaumaschinen, Gesellschaft m.b.H.  Servicecenter-Purkerdorf",45234100 Bauarbeiten für Eisenbahnlinien,3,"18.470.000,00",08.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,NAC-Lösung (HW/ SW/ Support/ Services),United Security Providers AG Hauptsitz,72261000 Software-Unterstützung,1,"3.681.909,00",07.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalberatung Middle-Management,Rahmenvereinbarung mit mehreren Unternehmern,79600000 Personaleinstellung,14,"1,00",07.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalberatung Top-Management,Rahmenvereinbarung mit mehreren Unternehmern,79600000 Personaleinstellung,13,"1,00",07.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Transportgeräte, Hubwagen u. Räder u. Rollen","GESA Transporttechnik, Ing. Gerhard Sandhofer GmbH Zentrale",42400000 Hebezeuge und Fördermittel sowie Teile,2,"317.088,80",05.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Unterstützung Programm ""IS_next_level""",Plincs GmbH IT Beratung,72266000 Software-Beratung,1,"83.200,00",05.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Train Operating Forecasting (TOF),Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"1,00",02.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,360°Feedback - Führungs-Assessment,vieconsult Vienna Corporate Research and Development GmbH Organisationsforschung und -entwicklung,79633000 Dienstleistungen in Verbindung mit der Personalentwicklung,1,"226.700,00",01.07.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Holzstoffplatten,,44191000 Verschiedene Holzbaustoffe,,,29.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf eines Rahmenvertrages aus der bestehenden Rahmenvereinbarung,SynerGIS Informationssysteme GmbH SynerGIS Wien,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"2.339.703,19",24.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf aus Rahmenvereinbarung,Business Keeper AG,48000000 Softwarepaket und Informationssysteme,1,"150.380,00",21.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Waggonböden aus Fichte und Lärche,,34928210 Holzpfosten,,,21.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalunterstützung - UX/UI Dienstleistungen,Weiss UX/UI Design,72200000 Softwareprogrammierung und -beratung,1,"88.800,00",21.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Hinweisgebersystem,Business Keeper AG Softwareanbieter,48000000 Softwarepaket und Informationssysteme,1,"252.478,00",17.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalberatung Spezialisten,Rahmenvereinbarung mit mehreren Unternehmern,79600000 Personaleinstellung,9,"1,00",15.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Fahrgastdatenauswertungssystem,,72212510 Entwicklung von Kommunikationssoftware,,,14.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Freileitung > Hochspannungsarmaturen für Bahnstromleitungen (Lieferung),,31682400 Elektroausstattung für Freileitungen,,,14.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Küchen für das ÖBB-Wohnprogramm,,39141000 Küchenmöbel,,,11.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Optimierungssystem für den Bereich Bahnstrom - LAOP II,Siemens AG Österreich Smart Grid Solutions RC-AT EM SG SOL,48000000 Softwarepaket und Informationssysteme,2,"965.438,00",08.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,WLAN-Komponenten,,32424000 Netzwerkinfrastruktur,,,08.06.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,LAN/ WAN - Komponenten,,32424000 Netzwerkinfrastruktur,,,31.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf aus Rahmenvereinbarung,"ByteSource Technology Consulting GmbH, ByteSource Technology Consulting GmbH",48000000 Softwarepaket und Informationssysteme,1,"1.505.285,00",27.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Reinigungschemie Graffiti und Graffitischutzanstriche,,"44800000 Anstrichfarben, Lacke und Mastixharze",,,26.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Geschäftsreisebüroleistungen,,63500000 Dienstleistungen von Reisebüros und Reiseveranstaltern sowie Hilfstätigkeiten für Touristen,,,25.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dienstleistungen => Engineering- & Projektsteuerungsleistungen für Eisenbahnsicherungstechnik,,72224100 Planung im Bereich Systemimplementierung,,,25.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von FFP2-Masken ohne Ventil,,35113000 Schutzausrüstung,,,21.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistungen Förderungen,,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",,,18.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,EUR-Paletten und Tauschrahmen aus Holz,Holzindustrie Schafler GmbH & Co KG Holzindustrie Schafler GmbH & Co KG,44143000 Paletten,1,"346.305,00",12.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Direktvergabe Notfallversorgung bei Covid19-Impfungen,Samariterbund Österreich Rettung und Soziale Dienste gem. GmbH Bundesschulung,85140000 Diverse Dienstleistungen im Gesundheitswesen,1,"91.500,00",07.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Anlagenüberprüfungen,,71630000 Technische Kontrolle und Tests,,,07.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Notfallversorgung während der Durchführung von Covid-19-Schutzimpfungen,Rahmenvereinbarung mit mehreren Unternehmern,85140000 Diverse Dienstleistungen im Gesundheitswesen,3,"1,00",04.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Piktogrammdruck - Rahmenvertrag Piktogrammdruck,XXX,79800000 Druckereidienste und verbundene Dienstleistungen des Druckgewerbes,2,"1,00",03.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Paketdienstleistungen 60447-1 Los 2 Paketdienstleistungen für die ÖBB Infrastruktur AG,Österreichische Post AG Vergabemanagement,64110000 Postdienste,1,"31.387,74",03.05.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sortimentsvertrag über Stahlhalbfabrikate für Tirol,Ragg-Stahlhandel Zentrale,14622000 Stahl,1,"52.750,17",29.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Paketdienstleistungen,Österreichische Post AG Vergabemanagement,64110000 Postdienste,1,"193.085,34",28.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Transportgeräte, Hubwagen u. Räder u. Rollen",,42400000 Hebezeuge und Fördermittel sowie Teile,,,22.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Gleisgebundene Untergrundsanierung für Normalspurstrecken im gesamten Netz der ÖBB-Infrastruktur AG,Swietelsky AG Bahnbau Wien,45234100 Bauarbeiten für Eisenbahnlinien,1,"92.960.000,00",22.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dokumenten_Erstellungstool,INFINICA GmbH INFINICA GmbH,72212311 Entwicklung von Dokumentenverwaltungssoftware,6,"741.646,00",22.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Fertigung und Lieferung von Ticketautomaten,Rahmenvereinbarung mit mehreren Unternehmern,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",20.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf eines unbefristeten Rahmenvertrags aus der Rahmenvereinbarung 4600023420,Trivadis Austria GmbH Trivadis Austria GmbH,72260000 Dienstleistungen in Verbindung mit Software,1,"735.069,78",15.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf eines unbefristeten Rahmenvertrags aus der Rahmenvereinbarung 4600023419,eurodata comesio GmbH Geschäftsführung,72260000 Dienstleistungen in Verbindung mit Software,1,"672.695,00",15.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalunterstützung -  iOS Entwickler,Lindentor 196. VV GmbH (expertlead) IT Freelancer Vermittlung,72200000 Softwareprogrammierung und -beratung,1,"90.000,00",13.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Entwicklungstätigkeiten im Bereich von Schienenfahrzeugen für den Güterverkehr,,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",,,12.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Mietputztücher und Ölauffangmatten,MEWA Textil-Service GmbH Geschäftsführer,90917000 Reinigung von Transportmitteln,1,"216.975,54",12.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Videogate System für TSA-Terminals,Camco Technologies Sales,30216120 Geräte für optische Zeichenerkennung,2,"2.074.544,00",06.04.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),8,"1,00",30.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalberatung und –suche im IT Bereich,Rahmenvereinbarung mit mehreren Unternehmern,79600000 Personaleinstellung,6,"1,00",19.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Glas Zemann GmbH Glaserei,45441000 Verglasungsarbeiten,10,"136.168,07",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Chabina GmbH Büro,45441000 Verglasungsarbeiten,10,"90.507,33",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Strussnig GmbH Fenster u. Türen,45441000 Verglasungsarbeiten,10,"91.788,00",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Glaserwerkstätte Briza GmbH. Glasarbeiten,45441000 Verglasungsarbeiten,10,"449.456,00",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Wenna Glas GmbH hochbau,45441000 Verglasungsarbeiten,10,"108.757,00",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Glaserei Neureiter KG Standort Oberalm,45441000 Verglasungsarbeiten,10,"51.909,15",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltungsleistungen - Verglasungsarbeiten für Instandsetzungen,Längle Glas GmbH Glasbau,45441000 Verglasungsarbeiten,10,"64.618,00",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Instandhaltung von Löt- u. Schweißwerkzeugen u. Zubehör,Air Liquide Austria Industriekundengeschäft,50530000 Reparatur und Wartung von Maschinen,1,"79.933,31",17.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Persönlicher Schutzausrüstung für Mitarbeiter der ÖBB,Spiral Reihs & Co. KG Zentrale,35113000 Schutzausrüstung,4,"3.211.181,24",15.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Persönlicher Schutzausrüstung für Mitarbeiter der ÖBB,bboplus GmbH bboplus,35113000 Schutzausrüstung,4,"191.662,72",15.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung div. Kaffeemaschinen inkl. Wartung und Kaffee,,15861000 Kaffee,,,12.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,(Werkzeug)-Automaten,,42000000 Industrielle Maschinen,,,11.03.2021
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Ausschreibung einer Verkaufshardware im Postbus,Rahmenvereinbarung mit mehreren Unternehmern,30232100 Drucker und Plotter,5,"1,00",09.03.2021
